Log_Post_Quantidade_Somado;Login_Quantidade;Assignment_View_Quantidade_Somado;Turno_TempoUsoTotal_Somado;Numero_Dias_Acessados_Modulo_Somado;Log_View_Quantidade_Somado;Evadido
-0.4904321391531849;-0.3681594255443297;-0.6962046521512224;-0.14543226869455486;-0.3484881096323434;-0.28788489341241313;1
-0.29254012614742175;-0.4773305503164982;-0.24436179395518434;0.06687996055654676;0.7610598989995095;0.13285315903153977;0
-0.4112753339508796;-0.0406460512278241;-0.6058360805120148;-0.3859657545301217;0.09533109382039777;-0.21471305820476916;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.5689909191273816;-1.0683844689606157;1
2.834153679343636;1.051065196493861;-0.06362465067676912;1.0330813803816286;0.5391502972731389;0.48651702920181905;0
-0.371696931349727;-0.0406460512278241;-0.5154675088728071;-0.38651812787963974;-0.45944291049552866;-0.5256933578372561;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.4112753339508796;-0.1498171759999926;-0.24436179395518434;-0.34996105529335736;0.31724069554676837;-0.08056469365742186;1
-0.17380491834396383;-0.6956727998608353;-0.6058360805120148;-0.297485587089147;-0.015623707042787517;0.004802447418162787;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
0.3407143154710203;0.17769619831651295;1.1111667806329297;0.36927926153813;0.5391502972731389;0.3035874411827091;1
-0.21338332094511647;0.06852507354434442;0.9304296373545146;0.4002623848701853;1.4267887041786211;0.14504846489948042;0
0.38029271807217296;4.10785669011458;0.4785867791584765;2.87489499071084;1.6486983059049918;2.669476779563198;0
1.0927039648929202;-0.6956727998608353;0.2978496358800613;0.049655955203394476;0.31724069554676837;0.1572437707674211;0
0.22197910766756246;-0.6956727998608353;1.9244839253857982;-0.10430556203498716;0.20628589468358305;-0.30617785221432414;1
-0.5300105417543375;-0.5865016750886667;-1.0576789387080527;-0.8703469662983635;-0.45944291049552866;-0.8061853927998914;1
-0.4112753339508796;-0.4773305503164982;-0.06362465067676912;-0.10957821673493173;-0.570397711358714;-0.11715061126124386;0
2.4779480559332625;0.9418940717216925;0.3882182075192689;0.7367079704856964;0.20628589468358305;0.6450560054850477;0
-0.371696931349727;0.28686732308868146;1.291903923911345;-0.18821609540267656;0.5391502972731389;0.05968132382389578;0
-0.371696931349727;6.400450310330119;1.6533782104681753;2.7892269057765025;1.759653106768177;3.017042996799507;0
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.1042519719397144;-1.5689909191273816;-1.0500915101587047;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-0.95983144892028;-0.7923073130850845;-0.96472436908312;1
3.7444569391701465;2.142776444215546;0.8400610657153069;1.7574939203949664;1.759653106768177;2.5475237208837913;0
0.3407143154710203;3.998685565342411;5.629595362593309;3.94850791913765;2.536336712810474;3.547538802054926;0
0.1428223024652572;0.39603844786085;2.4666953552210438;0.620910430123104;0.20628589468358305;0.559688864409463;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.5300105417543375;-0.6956727998608353;-0.5154675088728071;-0.7892987311963583;-1.014216914811455;-0.6110604989128408;1
-0.4112753339508796;-0.5865016750886667;0.2074810642408537;-0.7937177179925023;-0.3484881096323434;-0.78179478106401;0
-0.33211852874857434;0.39603844786085;-0.06362465067676912;-0.1571827563115742;-0.015623707042787517;0.0840719355597771;0
0.3407143154710203;2.2519475689877146;1.7437467821073829;3.177093428656235;1.9815627084945477;3.9316909368950568;1
4.813073809401267;0.7235518221773556;1.6533782104681753;0.9035247220401333;0.6501050981363242;0.26700152357888707;1
1.2114391726963782;-0.6956727998608353;-0.24436179395518434;-0.6516071198892343;-0.570397711358714;-0.8305760045357727;1
-0.055069710540505946;-0.1498171759999926;0.02674392096243848;0.6043392296375639;0.5391502972731389;0.815790287636217;1
0.7364983414825467;-0.2589883007721612;0.2074810642408537;-0.1366445108613139;-0.2375333087691581;-0.22690836407270984;0
-0.5300105417543375;-0.4773305503164982;-0.06362465067676912;-0.07829379884859392;-0.1265785079059728;-0.17812714060094717;1
0.02408709466179931;-0.4773305503164982;0.5689553507976841;0.4949190906739522;0.09533109382039777;-0.0866623465913922;1
-0.33211852874857434;1.051065196493861;0.8400610657153069;0.38489636260177534;0.31724069554676837;0.04748601795595511;0
-0.055069710540505946;0.06852507354434442;0.4785867791584765;-0.14086263462126955;0.7610598989995095;-0.30617785221432414;0
-0.5300105417543375;-0.5865016750886667;-0.7865732237904299;-0.8430295933767459;-0.6813525122218993;-0.6537440694506331;1
0.696919938881394;-0.0406460512278241;0.4785867791584765;0.01033701586952206;0.6501050981363242;0.2548062177109464;1
0.06366549726295194;0.8327229469495241;1.5630096388289678;0.274572339975316;0.7610598989995095;0.760911411230484;0
0.22197910766756246;-0.1498171759999926;-0.33473036559439195;-0.17074101125428884;0.42819549640995364;-0.43422856382770114;1
0.5386063284767835;-0.5865016750886667;0.02674392096243848;0.17765592501442995;0.31724069554676837;0.16334142370139143;1
-0.4112753339508796;-0.0406460512278241;0.7496924940760993;0.5222364635955699;-0.015623707042787517;0.44993111159799704;1
-0.17380491834396383;0.39603844786085;0.4785867791584765;0.49798225197582474;0.7610598989995095;0.5657865173434333;0
1.567644796106752;0.06852507354434442;0.4785867791584765;0.8957412793878342;0.7610598989995095;0.9255480404476829;0
2.280056042927499;-0.6956727998608353;0.02674392096243848;-0.39776645790618814;-0.9032621139482698;-0.78179478106401;0
4.258976172985131;-0.3681594255443297;0.4785867791584765;1.099968771432354;0.6501050981363242;0.7731067170984246;0
0.02408709466179931;-0.6956727998608353;0.2978496358800613;-0.4227236901525925;-0.6813525122218993;-0.7147205987903364;1
4.654760198996657;0.5052095726330185;2.105221068664213;1.03875576115395;2.092517509357733;0.577981823211374;0
-0.4112753339508796;0.39603844786085;1.291903923911345;1.242481095607999;1.2048791024522507;2.5475237208837913;1
0.45944952327447824;1.5969208203547036;0.11711249260164608;0.030071809175028903;-0.3484881096323434;0.2852944823807981;1
-0.2529617235462691;2.361118693759883;0.6593239224368918;1.4135661866814386;1.2048791024522507;1.7487311865336779;0
-0.4904321391531849;0.5052095726330185;-0.24436179395518434;0.15495840192514473;-0.1265785079059728;-0.3549590756860868;0
0.06366549726295194;-0.2589883007721612;-0.5154675088728071;-0.16983712759144118;0.31724069554676837;-0.1049553053933032;0
0.30113591286986774;0.17769619831651295;-0.33473036559439195;0.6397915555248103;1.2048791024522507;0.3462710117205014;0
0.4198711206733256;-0.6956727998608353;0.3882182075192689;-0.21186771791385653;-0.015623707042787517;-0.062271734855510866;0
-0.4112753339508796;-0.3681594255443297;-0.6962046521512224;-0.01467043213592936;-0.1265785079059728;-0.4281309108937308;0
0.45944952327447824;-0.6956727998608353;-1.0576789387080527;-0.15447110532303127;-0.570397711358714;-0.45861917556358245;1
-0.4112753339508796;0.7235518221773556;-0.9673103670688452;0.16630716346978736;0.7610598989995095;0.12675550609756944;0
-0.33211852874857434;-0.0406460512278241;0.02674392096243848;-0.11615648117010069;0.20628589468358305;-0.1598341817990362;0
-0.13422651574281122;-0.6956727998608353;-0.8769417954296376;0.014806218424713177;-0.570397711358714;-0.1049553053933032;1
-0.21338332094511647;-0.6956727998608353;-0.6962046521512224;0.14345899310336085;-0.2375333087691581;0.07187662969183645;1
-0.371696931349727;-0.3681594255443297;0.5689553507976841;-0.7619813582747407;-0.2375333087691581;-0.5988651930449;1
-0.4112753339508796;-0.3681594255443297;-0.6962046521512224;-0.8345933458568345;-0.7923073130850845;-0.7939900869319507;0
-0.371696931349727;-0.1498171759999926;0.2074810642408537;0.5203282647517803;0.09533109382039777;0.1938296883712431;0
0.18240070506640982;-0.2589883007721612;0.8400610657153069;0.6064482915175418;1.6486983059049918;0.5840794761453444;0
-0.5695889443554901;-0.6956727998608353;-0.9673103670688452;-1.0230028738015207;-1.347081317401011;-1.0135055925548826;1
0.4198711206733256;0.8327229469495241;0.02674392096243848;1.1838290890409964;0.6501050981363242;0.559688864409463;0
-0.45085373655203226;-0.5865016750886667;-0.6058360805120148;-0.4483839430256561;-0.45944291049552866;-0.050076428987570205;1
-0.33211852874857434;-0.3681594255443297;0.2074810642408537;-0.29658170342629936;-0.3484881096323434;-0.47691213436549346;1
-0.5695889443554901;-0.5865016750886667;-1.1480475103472603;-0.8883242080372221;-1.014216914811455;-0.9281384514792981;1
-0.01549130793935332;1.3785785708103666;1.0207982089937222;0.27472298725245725;0.7610598989995095;0.6084700878812257;0
-0.371696931349727;0.28686732308868146;0.2074810642408537;0.9961727974820166;0.6501050981363242;0.18773203543727277;0
-0.33211852874857434;-0.1498171759999926;-0.42509893723359954;-0.3153623973099115;0.31724069554676837;-0.36105672862005717;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.0863249459599027;-1.5689909191273816;-0.9769196749510607;1
-0.13422651574281122;2.0336053194433776;2.014852497025006;1.0907290717676894;1.5377435050418065;1.7975124100054407;0
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.01549130793935332;1.9244341946712091;2.195589640303421;1.135119802765318;1.315833903315436;0.596274782013285;0
-0.4112753339508796;-0.5865016750886667;-0.42509893723359954;-0.42809677637063126;-0.570397711358714;-0.5378886637051967;0
1.330174380499836;0.28686732308868146;0.6593239224368918;0.11423342133795376;0.31724069554676837;-0.36105672862005717;0
0.18240070506640982;0.7235518221773556;0.6593239224368918;0.9847738201783269;0.9829695007258801;1.1938447695423775;0
-0.21338332094511647;-0.0406460512278241;0.3882182075192689;-0.3881250321691467;-0.1265785079059728;-0.4647168284975528;1
-0.21338332094511647;0.5052095726330185;1.47264106718976;1.3767078195408737;0.8720146998626948;1.4072626222313391;1
0.696919938881394;0.8327229469495241;1.5630096388289678;2.1209053686187658;0.9829695007258801;2.2243481153833637;0
-0.4112753339508796;-0.5865016750886667;0.7496924940760993;-0.7660990505166021;-0.45944291049552866;-0.690329987054455;0
-0.4904321391531849;0.28686732308868146;-0.6058360805120148;-0.6639099808557716;-1.014216914811455;-0.7878924339979804;1
-0.4112753339508796;0.17769619831651295;0.11711249260164608;0.2145142921549949;0.6501050981363242;0.669446617220929;0
-0.2529617235462691;-0.3681594255443297;0.4785867791584765;-0.633328583596093;-0.3484881096323434;-0.7330135575922474;0
-0.4904321391531849;-0.5865016750886667;-0.8769417954296376;-0.7058401396600927;-1.014216914811455;-0.78179478106401;1
-0.4112753339508796;-0.6956727998608353;-0.5154675088728071;-0.481375696719595;-0.2375333087691581;-0.726915904658277;0
-0.371696931349727;-0.5865016750886667;0.2074810642408537;0.1888038235228842;0.42819549640995364;-0.08056469365742186;0
-0.371696931349727;0.28686732308868146;0.3882182075192689;0.2806986625790611;0.42819549640995364;0.50480998800373;0
-0.33211852874857434;2.142776444215546;2.105221068664213;0.4422929751926006;1.5377435050418065;1.3036025223538434;0
-0.4904321391531849;-0.4773305503164982;-0.42509893723359954;-0.5076887544602708;-0.6813525122218993;-0.5927675401109298;1
-0.5695889443554901;-0.6956727998608353;-0.6962046521512224;-1.0035693750502965;-0.9032621139482698;-0.9403337573472387;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.1050052083254207;-1.4580361182641963;-1.0622868160266454;1
4.338132978187436;-0.3681594255443297;-0.06362465067676912;0.798172059559336;0.42819549640995364;0.7913996759003357;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.1177097953643347;-1.5689909191273816;-1.0622868160266454;1
-0.5300105417543375;-0.3681594255443297;0.11711249260164608;0.34894187912405805;0.09533109382039777;0.2609038706449167;1
-0.4112753339508796;-0.2589883007721612;0.9304296373545146;-0.1925848664397735;0.7610598989995095;-0.22690836407270984;0
0.1428223024652572;0.8327229469495241;0.8400610657153069;0.8020888887650091;1.6486983059049918;1.9987349568264616;1
-0.4112753339508796;2.5794609433042206;2.376326783581836;0.9461579014711138;0.8720146998626948;0.8645715111079796;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.0423359410346509;-1.1251717156746404;-1.0257008984228233;1
-0.21338332094511647;0.9418940717216925;3.4607496432523273;0.6256809272325777;1.2048791024522507;1.4804344574389832;0
0.5386063284767835;1.5969208203547036;0.8400610657153069;2.3351257967136565;0.8720146998626948;3.2487538082903797;0
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.09464811314165858;0.17769619831651295;0.02674392096243848;0.5388076640811099;0.31724069554676837;1.8280006746752924;0
-0.055069710540505946;0.06852507354434442;1.6533782104681753;1.1537498493717888;1.4267887041786211;1.2487236459481106;0
0.38029271807217296;1.9244341946712091;0.8400610657153069;2.680409355921456;1.9815627084945477;2.828015755846427;0
-0.45085373655203226;-0.1498171759999926;-0.33473036559439195;-0.4267911666354069;0.42819549640995364;-0.28178724047844284;1
-0.5695889443554901;-0.5865016750886667;0.02674392096243848;-0.7325549234731452;-0.45944291049552866;-0.4037402991578495;1
-0.4904321391531849;-0.6956727998608353;-0.5154675088728071;-0.7647934407813778;-1.014216914811455;-0.7635018222620991;1
-0.4112753339508796;0.28686732308868146;0.2978496358800613;-0.3549324154390194;-0.015623707042787517;-0.5134980519693154;1
-0.29254012614742175;0.5052095726330185;0.11711249260164608;0.4090501427034262;1.0939243015890654;0.04138836502198478;0
-0.4112753339508796;-0.5865016750886667;-0.15399322231597673;-0.5463548889265311;-0.6813525122218993;-0.5866698871769594;1
-0.45085373655203226;0.5052095726330185;-0.8769417954296376;-0.29833925499294756;-0.7923073130850845;-0.44032621676167144;1
-0.5695889443554901;-0.0406460512278241;-0.6962046521512224;-0.43271662620296364;-0.2375333087691581;-0.5378886637051967;1
-0.5695889443554901;-0.0406460512278241;-0.6962046521512224;-0.43271662620296364;-0.2375333087691581;-0.5378886637051967;1
-0.13422651574281122;1.051065196493861;0.2978496358800613;0.3929308840493099;1.2048791024522507;0.8584738581740093;1
-0.2529617235462691;0.06852507354434442;-0.5154675088728071;0.23269239693004193;-0.2375333087691581;0.632860699617107;1
0.38029271807217296;-0.4773305503164982;0.2074810642408537;0.4696605638732653;-0.570397711358714;0.04748601795595511;0
1.0531255622917677;5.090396813064096;1.291903923911345;4.29464514624925;2.6472915136736592;4.590237453763852;0
-0.4112753339508796;-0.6956727998608353;-0.5154675088728071;-0.906401881294175;-1.1251717156746404;-0.6354511106487221;1
-0.5300105417543375;-0.6956727998608353;-0.7865732237904299;-0.9822276774552827;-1.347081317401011;-0.7635018222620991;1
0.02408709466179931;-0.5865016750886667;0.2074810642408537;-0.631671463547539;-0.570397711358714;-0.7208182517243067;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.0618698713039694;-1.347081317401011;-0.9708220220170903;1
-0.4904321391531849;-0.1498171759999926;-0.33473036559439195;-0.8655262534298427;-0.570397711358714;-0.8427713104037133;1
-0.17380491834396383;0.06852507354434442;0.7496924940760993;0.043429201081555166;0.5391502972731389;0.05968132382389578;0
1.2114391726963782;-0.1498171759999926;-0.06362465067676912;1.2509173431279104;0.42819549640995364;0.5840794761453444;0
-0.4904321391531849;-0.5865016750886667;-0.33473036559439195;-0.9759004918153492;-0.7923073130850845;-0.9159431456113574;1
-0.4112753339508796;0.06852507354434442;0.7496924940760993;-0.45184883039990537;0.09533109382039777;-0.3915449932899088;0
-0.21338332094511647;-0.5865016750886667;0.4785867791584765;-0.27388418033701417;-0.3484881096323434;-0.49520509316740446;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
2.517526458534415;2.7978031928485576;1.9244839253857982;1.2955089371617272;0.7610598989995095;1.218235381278259;0
0.1428223024652572;-0.0406460512278241;1.291903923911345;0.108860335119915;0.31724069554676837;0.023095406220073784;0
-0.2529617235462691;-0.3681594255443297;0.4785867791584765;-0.5743250667157609;-0.2375333087691581;-0.4891074402334341;0
0.06366549726295194;2.2519475689877146;1.1111667806329297;0.3826868692037033;0.8720146998626948;0.4560287645319674;0
-0.09464811314165858;1.1602363212660296;3.2800124999739118;1.6021263619032662;1.315833903315436;3.2670467670922907;0
0.1428223024652572;1.1602363212660296;-0.33473036559439195;0.051815232842419394;-0.2375333087691581;0.1389508119655101;1
-0.5695889443554901;-0.2589883007721612;0.8400610657153069;0.15069006240614197;0.7610598989995095;-0.01349051138374821;1
-0.5300105417543375;-0.3681594255443297;0.2978496358800613;-0.46425212288453693;-0.9032621139482698;-0.3183731580822648;1
-0.45085373655203226;-0.6956727998608353;0.11711249260164608;-0.7107110682876605;-0.9032621139482698;-0.45861917556358245;1
2.0425856273205834;0.6143806974051871;0.7496924940760993;1.6877442310785569;1.8706079076313624;0.9194503875137127;0
-0.4904321391531849;-0.6956727998608353;0.02674392096243848;-0.6786734140156163;-0.9032621139482698;-0.6415487635826924;1
-0.33211852874857434;-0.3681594255443297;-0.06362465067676912;0.23670965765380922;0.5391502972731389;-0.1049553053933032;1
-0.2529617235462691;-0.6956727998608353;-0.9673103670688452;-0.7092045955162478;-0.7923073130850845;-0.7025252929223957;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.33211852874857434;-0.0406460512278241;3.1896439283347044;1.9727186636707994;0.9829695007258801;1.8340983276092626;0
-0.5300105417543375;-0.6956727998608353;-0.7865732237904299;-0.5360104425628303;-1.2361265165378257;-0.7208182517243067;1
-0.2529617235462691;-0.2589883007721612;1.5630096388289678;-0.2034314703939452;0.6501050981363242;-0.15373652886506586;1
-0.5695889443554901;-0.6956727998608353;-0.6962046521512224;-0.9540064208708174;-0.7923073130850845;-0.8976501868094464;1
-0.5695889443554901;-0.6956727998608353;-0.9673103670688452;-0.8751676791668842;-1.1251717156746404;-0.6415487635826924;1
-0.4904321391531849;-0.5865016750886667;-1.1480475103472603;-0.9077577067884465;-1.347081317401011;-0.8976501868094464;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.120069936039548;-1.6799457199905667;-1.074482121894586;1
-0.371696931349727;-0.6956727998608353;-0.6058360805120148;-0.36934433828553453;-0.7923073130850845;-0.34276376981814616;1
-0.01549130793935332;-0.6956727998608353;-0.6058360805120148;-0.3130022566346982;-0.570397711358714;0.029193059154044115;1
-0.5695889443554901;-0.6956727998608353;-0.8769417954296376;-0.73627088964263;-0.570397711358714;-0.8000877398659211;1
-0.5300105417543375;-0.6956727998608353;-0.6962046521512224;-1.0251621514405458;-1.2361265165378257;-0.7574041693281287;1
-0.5300105417543375;-0.6956727998608353;-1.0576789387080527;-0.8794862344449341;-1.2361265165378257;-0.8244783516018024;1
1.2510175752975308;1.051065196493861;0.11711249260164608;0.2854189439294877;0.20628589468358305;0.1572437707674211;1
-0.17380491834396383;-0.2589883007721612;-0.42509893723359954;-0.3864679121205926;-0.1265785079059728;-0.49520509316740446;1
-0.17380491834396383;0.17769619831651295;0.8400610657153069;0.08068929429449684;1.0939243015890654;0.4987123350697597;0
2.121742432522889;0.6143806974051871;0.8400610657153069;1.16494796363929;0.6501050981363242;1.7853171041375;1
-0.371696931349727;0.17769619831651295;-0.24436179395518434;0.6571159923960568;1.0939243015890654;0.5901771290793146;1
1.0927039648929202;1.5969208203547036;0.2074810642408537;1.1608804871564757;2.3144271110841035;1.3401884399576656;0
-0.371696931349727;-0.1498171759999926;0.11711249260164608;-0.5856236125013564;-0.015623707042787517;-0.5866698871769594;1
0.8948119518871571;0.17769619831651295;-0.33473036559439195;1.4943131272291614;0.6501050981363242;0.7426184524285729;0
-0.5695889443554901;-0.6956727998608353;-1.0576789387080527;-1.024810641127216;-1.347081317401011;-0.9220407985453277;1
-0.4904321391531849;0.39603844786085;-0.5154675088728071;-0.16777828147051044;-0.45944291049552866;-0.4098379520918198;1
-0.2529617235462691;0.39603844786085;0.9304296373545146;0.45745813442482214;0.7610598989995095;0.6938372289568103;1
2.794575276742483;-0.3681594255443297;-0.6962046521512224;0.07968497911355502;0.09533109382039777;0.1938296883712431;1
-0.4112753339508796;-0.1498171759999926;-0.6962046521512224;-0.7861351383763916;-0.45944291049552866;-0.8000877398659211;1
-0.17380491834396383;-0.2589883007721612;-0.5154675088728071;0.18202469605152688;1.2048791024522507;0.16334142370139143;1
0.1428223024652572;-0.1498171759999926;0.11711249260164608;-0.3846099290358503;-0.1265785079059728;-0.2025177523368285;1
-0.4904321391531849;-0.1498171759999926;-0.6962046521512224;-0.30240673147576197;-0.2375333087691581;-0.28788489341241313;1
-0.33211852874857434;-0.1498171759999926;-0.5154675088728071;-0.23059819603842155;-0.1265785079059728;-0.09275999952536253;0
-0.33211852874857434;-0.5865016750886667;-0.24436179395518434;-0.197254932031153;0.20628589468358305;0.09016958849374744;1
-0.2529617235462691;-0.4773305503164982;0.2074810642408537;-0.6620017820119821;-0.1265785079059728;-0.5256933578372561;1
-0.33211852874857434;0.7235518221773556;0.7496924940760993;-0.18605681776365166;1.315833903315436;0.12675550609756944;0
-0.5695889443554901;-0.6956727998608353;-0.15399322231597673;-0.7711206264213113;-0.45944291049552866;-0.5561816225071078;1
-0.45085373655203226;-0.4773305503164982;-0.8769417954296376;-0.200016798778743;0.42819549640995364;-0.4037402991578495;1
-0.33211852874857434;0.28686732308868146;-0.7865732237904299;-0.6681281046157272;-0.2375333087691581;-0.5744745813090187;0
-0.29254012614742175;1.5969208203547036;0.4785867791584765;1.3349283080136938;1.4267887041786211;0.7913996759003357;0
-0.5695889443554901;-0.5865016750886667;-1.0576789387080527;-0.8979656337742636;-0.570397711358714;-0.854966616271654;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.0983265123721575;-1.4580361182641963;-1.0135055925548826;1
0.38029271807217296;0.6143806974051871;0.3882182075192689;0.18192426453343272;1.2048791024522507;0.1572437707674211;0
-0.4112753339508796;-0.0406460512278241;-0.24436179395518434;-0.7068444548410345;0.5391502972731389;-0.6659393753185737;1
-0.5695889443554901;-0.6956727998608353;-1.0576789387080527;-1.0334477516833158;-1.2361265165378257;-1.0317985513567938;1
0.06366549726295194;-0.2589883007721612;0.11711249260164608;0.5755153839445336;1.0939243015890654;0.4804193762678487;0
-0.29254012614742175;-0.4773305503164982;-0.8769417954296376;-0.4597327045702987;-0.570397711358714;-0.5013027461013748;1
-0.5695889443554901;-0.5865016750886667;-1.0576789387080527;-0.7381790884864194;-1.1251717156746404;-0.7513065163941584;1
-0.5300105417543375;-0.6956727998608353;-1.1480475103472603;-0.842577651545322;-1.347081317401011;-0.7513065163941584;1
-0.5695889443554901;-0.6956727998608353;-1.1480475103472603;-1.0797968972837808;-1.4580361182641963;-1.037896204290764;1
-0.4112753339508796;-0.1498171759999926;-0.15399322231597673;0.200805389935139;-0.7923073130850845;0.01699775328610345;0
2.715418471540178;-0.1498171759999926;0.2978496358800613;0.9511292616167758;1.2048791024522507;0.44993111159799704;0
-0.5300105417543375;-0.1498171759999926;-0.7865732237904299;-0.28036201325408894;0.09533109382039777;-0.19642009940285818;1
-0.5300105417543375;-0.5865016750886667;-1.1480475103472603;-0.628959812558996;-1.014216914811455;-0.5866698871769594;1
-0.4112753339508796;-0.4773305503164982;-0.42509893723359954;-0.47449613773014354;-0.1265785079059728;-0.6415487635826924;0
-0.45085373655203226;-0.6956727998608353;-0.9673103670688452;-0.7949731119686796;-1.014216914811455;-0.6964276399884254;1
-0.4112753339508796;-0.5865016750886667;-0.6058360805120148;-0.9228224345025738;-0.9032621139482698;-0.8854548809415057;1
0.1428223024652572;-0.6956727998608353;-0.6962046521512224;-0.1475915463335798;-0.1265785079059728;-0.1476388759310955;1
-0.371696931349727;-0.1498171759999926;-0.15399322231597673;0.0067214812181314925;0.6501050981363242;-0.3976426462238791;0
0.06366549726295194;-0.2589883007721612;-0.06362465067676912;0.17479362674874577;1.315833903315436;-0.04397877605359987;1
4.219397770383978;0.7235518221773556;0.3882182075192689;1.8334201480741685;1.5377435050418065;1.6694616983920636;0
-0.5300105417543375;-0.6956727998608353;-1.0576789387080527;-0.6027471863364144;-0.7923073130850845;-0.45252152262961215;1
-0.5695889443554901;-0.6956727998608353;-0.5154675088728071;-0.6413631050436276;-0.3484881096323434;-0.4464238696956418;1
